order_id,customer_id,vendor_id,status,gross_amount,currency,created_at,updated_at,_ingested_at
ORD-260222-00206,,vendor_b,Kaduna,,,2026-02-22 09:00:04+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00208,,vendor_b,Kano,,,2026-02-22 17:32:57+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00210,,vendor_b,Kaduna,,,2026-02-21 22:59:35+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00036,,vendor_b,,,,,2026-02-22 05:49:10+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00214,,vendor_b,Kano,,,2026-02-22 02:15:19+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00216,,vendor_b,Kaduna,,,2026-02-22 04:44:52+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00014,,vendor_b,,,,,2026-02-18 10:50:03+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00220,,vendor_b,Abuja,,,2026-02-22 03:14:27+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00221,,vendor_b,PH,,,2026-02-22 11:19:48+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00222,,vendor_b,Kaduna,,,2026-02-22 22:47:26+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00075,,vendor_b,,,,,2026-02-22 22:41:09+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00227,,vendor_b,Kano,,,2026-02-22 09:37:08+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00229,,vendor_b,Lagos,,,2026-02-22 03:35:14+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00161,,vendor_b,,,,,2026-02-22 00:20:18+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00230,,vendor_b,Kaduna,,,2026-02-22 07:32:51+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00232,,vendor_b,Kaduna,,,2026-02-22 03:49:34+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00234,,vendor_b,Kaduna,,,2026-02-20 00:31:40+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00187,,vendor_b,,,,,2026-02-22 01:10:05+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00238,,vendor_b,Abuja,,,2026-02-22 08:15:20+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00247,,vendor_b,Abuja,,,2026-02-22 09:48:24+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00248,,vendor_b,PH,,,2026-02-22 07:48:22+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00251,,vendor_b,Lagos,,,2026-02-22 03:44:39+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00254,,vendor_b,Abuja,,,2026-02-22 18:07:01+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-UNKNOWN-9922,,vendor_b,,,,,2026-02-22 21:43:47+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00056,,vendor_b,,,,,2026-02-22 08:38:16+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00259,,vendor_b,Abuja,,,2026-02-22 19:13:39+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00260,,vendor_b,Abuja,,USD,2026-02-22 21:14:28+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00195,,vendor_b,,,,,2026-02-22 00:50:13+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00263,,vendor_b,Kano,,,2026-02-22 21:12:35+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00264,,vendor_b,Kaduna,,,2026-02-16 17:09:22+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00265,,vendor_b,PH,,,2026-02-22 01:14:47+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00270,,vendor_b,Kaduna,,,2026-02-22 06:28:56+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00131,,vendor_b,,,,,2026-02-22 11:34:36+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00044,,vendor_b,,,,,2026-02-22 21:22:04+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00195,,vendor_b,,,,,2026-02-22 15:13:48+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00274,,vendor_b,Abuja,,,2026-02-22 15:18:45+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00156,,vendor_b,,,,,2026-02-21 22:32:39+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00068,,vendor_b,,,,,2026-02-22 18:58:39+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00284,,vendor_b,Abuja,,,2026-02-22 23:12:52+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00285,,vendor_b,Kaduna,,,2026-02-22 06:48:30+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00289,,vendor_b,,,,,2026-02-22 16:37:30+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00286,,vendor_b,PH,,USD,2026-02-22 03:51:41+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00292,,vendor_b,Lagos,,,2026-02-22 11:26:36+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00272,,vendor_b,,,,,2026-02-22 18:05:12+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00296,,vendor_b,Lagos,,,2026-02-21 23:35:00+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00298,,vendor_b,Abuja,,,2026-02-22 19:28:21+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00088,,vendor_b,,,,,2026-02-22 04:37:33+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00055,,vendor_b,Abuja,,,2026-02-22 06:30:13+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00023,,vendor_b,,,,,2026-02-22 12:54:23+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00194,,vendor_b,Kaduna,,NGN,2026-02-22 04:53:41+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00112,,vendor_b,PH,,,2026-02-22 11:25:42+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00150,,vendor_b,Abuja,,,2026-02-22 16:12:49+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00118,,vendor_b,Kaduna,,,2026-02-22 21:06:11+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00026,,vendor_b,Lagos,,,2026-02-17 04:17:24+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00110,,vendor_b,PH,,USD,2026-02-22 21:13:52+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00112,,vendor_b,Kaduna,,,2026-02-20 06:04:19+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00257,,vendor_b,Abuja,,,2026-02-22 01:04:58+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00090,,vendor_b,Lagos,,,2026-02-22 07:02:00+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00089,,vendor_b,Lagos,,,2026-02-21 23:13:33+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00135,,vendor_b,Abuja,,,2026-02-22 22:23:03+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00193,,vendor_b,Kaduna,,,2026-02-22 20:47:43+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00177,,vendor_b,,,,,2026-02-22 00:16:42+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00141,,vendor_b,Lagos,,,2026-02-22 15:49:16+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00108,,vendor_b,PH,,NGN,2026-02-22 03:43:54+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00010,,vendor_b,Kano,,NGN,2026-02-22 17:28:33+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00094,,vendor_b,Abuja,,,2026-02-20 18:45:22+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00114,,vendor_b,Kaduna,,USD,2026-02-22 12:27:11+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00236,,vendor_b,Lagos,,,2026-02-22 05:06:19+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00143,,vendor_b,Abuja,,,2026-02-22 07:17:10+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00166,,vendor_b,Kaduna,,,2026-02-21 23:26:51+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00002,,vendor_b,Abuja,,USD,2026-02-22 13:57:01+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00209,,vendor_b,,,,,2026-02-22 05:42:29+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00295,,vendor_b,PH,,,2026-02-22 06:13:46+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00142,,vendor_b,Lagos,,,2026-02-22 20:03:14+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00166,,vendor_b,Lagos,,,2026-02-22 14:36:22+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00018,,vendor_b,Lagos,,,2026-02-22 11:50:56+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00132,,vendor_b,Lagos,,,2026-02-22 09:22:54+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00211,,vendor_b,Abuja,,,2026-02-22 00:30:44+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00289,,vendor_b,Kano,,,2026-02-22 15:01:14+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00126,,vendor_b,PH,,,2026-02-22 23:11:44+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-UNKNOWN-7600,,vendor_b,Lagos,,,2026-02-22 06:10:08+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00172,,vendor_b,Kano,,,2026-02-16 05:29:53+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00171,,vendor_b,,,,,2026-02-22 19:55:16+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00045,,vendor_b,Lagos,,NGN,2026-02-22 16:10:27+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00194,,vendor_b,Kaduna,,,2026-02-22 17:39:27+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00227,,vendor_b,Kano,,,2026-02-22 03:56:06+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00001,,vendor_b,Abuja,,,2026-02-22 14:20:32+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00215,,vendor_b,Kano,,NGN,2026-02-22 03:22:00+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-UNKNOWN-3623,,vendor_b,PH,,,2026-02-16 09:09:44+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00177,,vendor_b,Kano,,,2026-02-22 06:05:55+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00231,,vendor_b,Lagos,,,2026-02-22 19:48:07+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00188,,vendor_b,Abuja,,,2026-02-22 03:47:47+00:00,,2026-02-23 16:33:01.928609+00:00
ORD-260222-00258,,vendor_b,,,,,2026-02-22 10:21:59+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00009,,vendor_b,,,,,2026-02-22 05:06:39+00:00,2026-02-23 16:33:01.928609+00:00
ORD-260222-00177,,vendor_b,,,,,2026-02-22 02:55:30+00:00,2026-02-23 16:33:01.928609+00:00
ORD-000001,,unknown,Kano,,,2023-10-10 22:31:55+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000002,CUST-00562,unknown,Kaduna,,,2023-05-07 16:14:42+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000005,CUST-00642,unknown,PH,,,2023-08-26 22:20:00+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000007,CUST-00607,unknown,Kaduna,,,2023-11-28 10:42:41+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000008,CUST-00359,unknown,Kaduna,,,2023-03-24 04:49:00+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000013,CUST-00779,unknown,Lagos,,,2023-03-31 12:46:13+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000015,CUST-00703,unknown,Kaduna,,,2023-12-01 15:50:24+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000017,CUST-00678,unknown,PH,,,2023-06-24 22:59:55+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000024,CUST-00666,unknown,Lagos,,,2023-12-04 18:11:40+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000027,CUST-00589,unknown,Kano,,,2023-12-16 23:52:50+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000029,,unknown,PH,,,2023-07-26 03:54:09+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000036,CUST-00134,unknown,Kano,,,2023-06-15 17:43:43+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000038,CUST-00386,unknown,Kano,,,2023-12-24 21:21:08+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000042,,unknown,Kano,,,2023-10-17 15:24:17+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000045,CUST-00673,unknown,Kano,,,2023-12-23 11:47:27+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000047,CUST-00757,unknown,Kaduna,,,2023-10-25 13:05:36+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000051,,unknown,Abuja,,,2023-09-28 07:51:40+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000053,CUST-00341,unknown,Kaduna,,,2023-01-17 21:46:12+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000054,,unknown,Abuja,,,2023-09-03 08:12:17+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000059,,unknown,Kano,,,2023-12-13 03:48:48+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000064,,unknown,PH,,,2023-05-30 04:32:09+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000067,,unknown,PH,,,2023-02-27 20:13:39+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000069,CUST-00231,unknown,Kaduna,,,2023-07-24 01:48:07+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000072,CUST-00181,unknown,Abuja,,,2023-07-05 10:08:33+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000083,CUST-00053,unknown,Kano,,,2023-03-20 23:14:08+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000085,CUST-00594,unknown,Lagos,,,2023-06-30 23:28:21+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000089,CUST-00653,unknown,Lagos,,,2023-09-23 15:43:48+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000095,CUST-00079,unknown,Abuja,,,2023-07-11 12:14:53+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000096,,unknown,PH,,,2023-05-10 00:29:19+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000102,CUST-00469,unknown,Lagos,,,2023-10-20 04:10:54+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000104,CUST-00576,unknown,Abuja,,,2023-04-23 04:08:06+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000108,CUST-00276,unknown,Lagos,,,2023-12-23 19:32:42+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000113,CUST-00644,unknown,Abuja,,,2023-10-28 09:10:27+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000114,CUST-00675,unknown,Kaduna,,,2023-05-17 12:32:58+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000116,CUST-00524,unknown,Kaduna,,,2023-09-30 13:20:57+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000117,CUST-00057,unknown,Abuja,,,2023-10-11 11:42:18+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000118,,unknown,PH,,,2023-07-23 02:45:47+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000121,,unknown,Kano,,,2023-12-03 08:00:19+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000122,CUST-00096,unknown,Abuja,,,2023-01-10 06:51:35+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000125,,unknown,Lagos,,,2023-02-27 14:28:40+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000127,CUST-00282,unknown,Lagos,,,2023-02-17 14:02:26+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000129,CUST-00367,unknown,Kano,,,2023-05-31 19:58:33+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000133,CUST-00790,unknown,PH,,,2023-03-28 16:43:17+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000135,,unknown,Kaduna,,,2023-03-06 14:23:11+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000137,CUST-00084,unknown,Lagos,,,2023-03-01 15:33:43+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000139,CUST-00242,unknown,PH,,,2023-10-21 18:41:21+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000143,CUST-00329,unknown,Kano,,,2023-01-08 20:35:03+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000144,,unknown,Lagos,,,2023-11-15 20:26:12+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000150,CUST-00798,unknown,Abuja,,,2023-12-12 10:03:06+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000159,CUST-00705,unknown,Kano,,,2023-09-12 08:47:46+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000161,CUST-00324,unknown,Abuja,,,2023-11-14 07:57:17+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000164,CUST-00138,unknown,Abuja,,,2023-11-17 05:24:05+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000169,,unknown,Abuja,,,2023-11-19 08:00:24+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000170,CUST-00539,unknown,Kano,,,2023-01-03 04:36:59+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000174,CUST-00634,unknown,Kano,,,2023-06-18 04:05:09+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000187,,unknown,Kaduna,,,2023-03-31 02:58:00+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000191,CUST-00573,unknown,Kaduna,,,2023-10-30 19:04:40+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000192,CUST-00387,unknown,Lagos,,,2023-08-12 06:31:08+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000193,,unknown,Kano,,,2023-02-15 03:41:56+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000194,CUST-00195,unknown,PH,,,2023-01-30 12:38:23+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000195,CUST-00555,unknown,Lagos,,,2023-03-02 13:59:02+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000196,CUST-00703,unknown,PH,,,2023-03-13 00:29:21+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000197,CUST-00511,unknown,Lagos,,,2023-08-14 15:23:20+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000199,CUST-00571,unknown,Kano,,,2023-04-27 12:31:16+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000201,,unknown,Kano,,,2023-05-04 01:31:09+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000202,CUST-00784,unknown,Lagos,,,2023-02-10 00:06:59+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000205,CUST-00388,unknown,Lagos,,,2023-04-27 08:34:20+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000208,,unknown,PH,,,2023-01-28 17:21:12+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000210,CUST-00778,unknown,PH,,,2023-09-25 08:24:50+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000213,CUST-00183,unknown,Kano,,,2023-09-06 21:39:27+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000214,,unknown,Kaduna,,,2023-09-13 12:16:14+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000218,,unknown,Abuja,,,2023-03-02 15:01:25+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000221,CUST-00793,unknown,PH,,,2023-06-23 01:26:39+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000223,CUST-00152,unknown,Abuja,,,2023-08-31 00:28:43+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000232,CUST-00713,unknown,Kaduna,,,2023-11-19 07:10:05+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000237,CUST-00627,unknown,Lagos,,,2023-11-15 13:25:17+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000242,CUST-00158,unknown,PH,,,2023-03-25 22:34:10+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000244,,unknown,Kaduna,,,2023-10-28 02:53:52+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000245,CUST-00692,unknown,Abuja,,,2023-08-11 22:50:27+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000247,CUST-00732,unknown,Kano,,,2023-11-03 07:57:01+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000249,CUST-00677,unknown,Kano,,,2023-03-10 10:03:38+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000251,CUST-00369,unknown,PH,,,2023-09-30 17:10:56+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000264,CUST-00646,unknown,Abuja,,,2023-09-09 13:51:51+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000272,,unknown,Abuja,,,2023-12-04 19:55:40+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000276,CUST-00304,unknown,Kaduna,,,2023-09-01 10:18:05+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000285,CUST-00538,unknown,Kaduna,,,2023-04-30 15:33:48+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000292,,unknown,Lagos,,,2023-09-17 06:21:23+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000294,CUST-00296,unknown,Kano,,,2023-02-13 19:47:45+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000297,CUST-00138,unknown,Kano,,,2023-07-18 14:43:43+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000299,CUST-00138,unknown,Kaduna,,,2023-06-21 20:55:20+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000306,CUST-00306,unknown,PH,,,2023-09-13 19:15:21+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000314,CUST-00290,unknown,Kaduna,,,2023-10-28 08:13:52+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000316,,unknown,Abuja,,,2023-12-28 14:09:04+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000319,,unknown,Kaduna,,,2023-06-27 18:37:46+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000322,CUST-00443,unknown,Lagos,,,2023-02-04 15:17:43+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000323,CUST-00731,unknown,Kano,,,2023-07-05 00:44:23+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000324,CUST-00423,unknown,Abuja,,,2023-02-27 17:06:47+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000326,CUST-00632,unknown,Lagos,,,2023-02-15 07:31:12+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000331,CUST-00033,unknown,Kaduna,,,2023-02-09 04:29:27+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000332,CUST-00449,unknown,Kano,,,2023-11-01 19:39:57+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000334,CUST-00773,unknown,Lagos,,,2023-10-26 17:38:36+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000335,CUST-00445,unknown,Kaduna,,,2023-06-10 13:15:18+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000337,CUST-00382,unknown,Abuja,,,2023-10-09 14:24:34+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000341,,unknown,Kano,,,2023-12-12 06:36:49+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000345,,unknown,Abuja,,,2023-06-08 04:05:29+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000347,CUST-00569,unknown,PH,,,2023-02-02 14:04:57+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000348,CUST-00577,unknown,PH,,,2023-04-17 03:22:04+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000349,,unknown,Kaduna,,,2023-12-08 02:09:22+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000352,CUST-00699,unknown,Kano,,,2023-01-15 06:57:50+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000354,,unknown,Lagos,,,2023-07-20 21:11:01+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000357,CUST-00198,unknown,PH,,,2023-02-07 05:12:09+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000359,CUST-00573,unknown,Kano,,,2023-04-24 00:54:45+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000367,,unknown,PH,,,2023-06-07 13:56:35+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000370,,unknown,Kaduna,,,2023-08-10 04:15:52+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000373,CUST-00188,unknown,PH,,,2023-06-01 21:13:35+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000377,,unknown,Lagos,,,2023-09-28 14:06:34+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000386,CUST-00357,unknown,Kano,,,2023-06-03 06:24:06+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000394,,unknown,Kaduna,,,2023-03-07 06:21:57+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000395,CUST-00230,unknown,Kaduna,,,2023-12-17 13:17:38+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000402,CUST-00522,unknown,Lagos,,,2023-10-29 07:26:39+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000406,CUST-00073,unknown,Kaduna,,,2023-04-12 05:39:42+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000407,CUST-00417,unknown,Abuja,,,2023-11-16 01:34:01+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000411,CUST-00087,unknown,Lagos,,,2023-11-25 06:15:36+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000415,,unknown,Kaduna,,,2023-03-29 19:21:37+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000416,CUST-00699,unknown,Lagos,,,2023-12-16 21:54:29+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000419,CUST-00228,unknown,PH,,,2023-01-07 20:36:56+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000420,CUST-00442,unknown,Kano,,,2023-04-19 22:58:15+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000425,CUST-00225,unknown,PH,,,2023-09-03 17:01:54+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000429,,unknown,Kaduna,,,2023-05-09 20:11:34+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000432,CUST-00131,unknown,Lagos,,,2023-11-13 09:05:10+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000438,,unknown,Kaduna,,,2023-09-09 03:11:19+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000443,,unknown,Lagos,,,2023-02-04 15:40:36+00:00,,2026-02-23 16:37:29.321515+00:00
ORD-000450,CUST-00373,unknown,PH,,,2023-09-28 11:20:52+00:00,,2026-02-23 16:37:29.321515+00:00
